id_odsp,season,fthg,ftag,odd_h,odd_d,odd_a,D1_league_binary,E0_league_binary,F1_league_binary,I1_league_binary,SP1_league_binary,england_country_binary,france_country_binary,germany_country_binary,italy_country_binary,spain_country_binary,1_11_OpenPlay_Situation,1_11_time,1_11_Pass_AssistMethod,1_11_Attempt(shot)_EventType,1_11_OffTarget_ShotOutcome,1_11_KeyPass_EventType2,1_11_home_event,1_11_None_AssistMethod,1_11_Corner_EventType,1_11_Foul_EventType,1_11_FreeKickWon_EventType,1_11_HandBall_EventType,11_21_FreeKickWon_EventType,11_21_time,11_21_home_event,11_21_None_AssistMethod,11_21_OpenPlay_Situation,11_21_Pass_AssistMethod,11_21_Attempt(shot)_EventType,11_21_OffTarget_ShotOutcome,11_21_KeyPass_EventType2,11_21_Foul_EventType,11_21_OnTarget_ShotOutcome,11_21_Blocked_ShotOutcome,11_21_HitThePost_ShotOutcome,11_21_Corner_EventType,21_31_OpenPlay_Situation,21_31_time,21_31_home_event,21_31_Attempt(shot)_EventType,21_31_Blocked_ShotOutcome,21_31_None_AssistMethod,21_31_Corner_EventType,21_31_Cross_AssistMethod,21_31_KeyPass_EventType2,21_31_OnTarget_ShotOutcome,21_31_FreeKickWon_EventType,21_31_Foul_EventType,21_31_Pass_AssistMethod,21_31_OffTarget_ShotOutcome,31_41_time,31_41_None_AssistMethod,31_41_Corner_EventType,31_41_Foul_EventType,31_41_home_event,31_41_FreeKickWon_EventType,31_41_OpenPlay_Situation,31_41_Attempt(shot)_EventType,31_41_OffTarget_ShotOutcome,31_41_Cross_AssistMethod,31_41_KeyPass_EventType2,41_51_time,41_51_Foul_EventType,41_51_None_AssistMethod,41_51_Substitution_EventType,41_51_home_event,41_51_Offside_EventType,41_51_FailedThroughBall_EventType2,41_51_OpenPlay_Situation,41_51_fast_break,41_51_Pass_AssistMethod,41_51_Attempt(shot)_EventType,41_51_OffTarget_ShotOutcome,41_51_KeyPass_EventType2,41_51_YellowCard_EventType,41_51_FreeKickWon_EventType,41_51_Corner_EventType,41_51_OnTarget_ShotOutcome,51_61_Corner_Situation,51_61_time,51_61_home_event,51_61_Attempt(shot)_EventType,51_61_OnTarget_ShotOutcome,51_61_None_AssistMethod,51_61_Foul_EventType,51_61_FreeKickWon_EventType,51_61_Corner_EventType,51_61_OpenPlay_Situation,51_61_HeadedPass_AssistMethod,51_61_Blocked_ShotOutcome,51_61_KeyPass_EventType2,61_71_FreeKickWon_EventType,61_71_time,61_71_None_AssistMethod,61_71_home_event,61_71_Foul_EventType,61_71_Corner_EventType,61_71_OpenPlay_Situation,61_71_Attempt(shot)_EventType,61_71_Blocked_ShotOutcome,71_81_time,71_81_None_AssistMethod,71_81_Corner_EventType,71_81_OpenPlay_Situation,71_81_Cross_AssistMethod,71_81_Attempt(shot)_EventType,71_81_Blocked_ShotOutcome,71_81_KeyPass_EventType2,71_81_FreeKickWon_EventType,71_81_home_event,71_81_Offside_EventType,71_81_FailedThroughBall_EventType2,71_81_Foul_EventType,71_81_YellowCard_EventType,81_91_FreeKickWon_EventType,81_91_time,81_91_None_AssistMethod,81_91_home_event,81_91_Foul_EventType,81_91_Offside_EventType,81_91_FailedThroughBall_EventType2,81_91_Substitution_EventType,81_91_Corner_EventType,91_101_time,91_101_None_AssistMethod,91_101_Corner_EventType,91_101_OpenPlay_Situation,91_101_Cross_AssistMethod,91_101_Attempt(shot)_EventType,91_101_Blocked_ShotOutcome,91_101_KeyPass_EventType2,91_101_Corner_Situation,91_101_OnTarget_ShotOutcome,91_101_Pass_AssistMethod,91_101_Foul_EventType,91_101_FreeKickWon_EventType,91_101_home_event,91_101_FreeKick_Situation,91_101_OffTarget_ShotOutcome,1-time,1_11_ThroughBall_AssistMethod,1_11_OnTarget_ShotOutcome,1_11_Offside_EventType,1_11_FailedThroughBall_EventType2,11_21_HandBall_EventType,21_31_Offside_EventType,21_31_FailedThroughBall_EventType2,21_31_YellowCard_EventType,31_41_Offside_EventType,31_41_FailedThroughBall_EventType2,31_41_Pass_AssistMethod,31_41_OnTarget_ShotOutcome,41_51_Blocked_ShotOutcome,51_61_Offside_EventType,51_61_FailedThroughBall_EventType2,51_61_Pass_AssistMethod,51_61_OffTarget_ShotOutcome,61_71_FreeKick_Situation,61_71_OffTarget_ShotOutcome,61_71_Substitution_EventType,61_71_Pass_AssistMethod,61_71_KeyPass_EventType2,61_71_Corner_Situation,61_71_Cross_AssistMethod,61_71_Offside_EventType,61_71_FailedThroughBall_EventType2,71_81_OnTarget_ShotOutcome,71_81_Pass_AssistMethod,71_81_OffTarget_ShotOutcome,71_81_HitThePost_ShotOutcome,81_91_OpenPlay_Situation,81_91_Pass_AssistMethod,81_91_Attempt(shot)_EventType,81_91_Blocked_ShotOutcome,81_91_KeyPass_EventType2,81_91_OnTarget_ShotOutcome,91_101_Substitution_EventType,91_101_HeadedPass_AssistMethod,91_101_YellowCard_EventType,1_11_Blocked_ShotOutcome,1_11_Cross_AssistMethod,11_21_HeadedPass_AssistMethod,11_21_Offside_EventType,11_21_FailedThroughBall_EventType2,21_31_SetPiece_Situation,31_41_YellowCard_EventType,41_51_ThroughBall_AssistMethod,51_61_Cross_AssistMethod,61_71_HeadedPass_AssistMethod,61_71_OnTarget_ShotOutcome,81_91_FreeKick_Situation,81_91_HitThePost_ShotOutcome,91_101_Offside_EventType,91_101_FailedThroughBall_EventType2,11_21_YellowCard_EventType,11_21_Corner_Situation,11_21_Cross_AssistMethod,31_41_Blocked_ShotOutcome,41_51_HandBall_EventType,41_51_SetPiece_Situation,61_71_HandBall_EventType,61_71_YellowCard_EventType,71_81_Substitution_EventType,81_91_Cross_AssistMethod,81_91_OffTarget_ShotOutcome,81_91_YellowCard_EventType,11_21_SetPiece_Situation,31_41_HeadedPass_AssistMethod,51_61_HandBall_EventType,11_21_FreeKick_Situation,21_31_ThroughBall_AssistMethod,21_31_Corner_Situation,31_41_SetPiece_Situation,41_51_Cross_AssistMethod,51_61_YellowCard_EventType,51_61_FreeKick_Situation,51_61_ThroughBall_AssistMethod,31_41_Corner_Situation,31_41_HandBall_EventType,41_51_Corner_Situation,51_61_SetPiece_Situation,61_71_fast_break,1_11_Corner_Situation,11_21_fast_break,31_41_FreeKick_Situation,91_101_SetPiece_Situation,41_51_FreeKick_Situation,81_91_OwnGoal_EventType2,91_101_fast_break,71_81_ThroughBall_AssistMethod,81_91_Corner_Situation,1_11_YellowCard_EventType,51_61_Substitution_EventType,51_61_fast_break,61_71_SetPiece_Situation,71_81_HeadedPass_AssistMethod,71_81_SetPiece_Situation,21_31_PenaltyConceded_EventType,21_31_HandBall_EventType,31_41_PenaltyConceded_EventType,71_81_HandBall_EventType,81_91_HandBall_EventType,11_21_ThroughBall_AssistMethod,31_41_ThroughBall_AssistMethod,41_51_HeadedPass_AssistMethod,1_11_FreeKick_Situation,11_21_OwnGoal_EventType2,51_61_PenaltyConceded_EventType,1_11_HeadedPass_AssistMethod,71_81_PenaltyConceded_EventType,91_101_HandBall_EventType,81_91_HeadedPass_AssistMethod,21_31_FreeKick_Situation,21_31_Substitution_EventType,41_51_HitThePost_ShotOutcome,71_81_Corner_Situation,91_101_HitThePost_ShotOutcome,1_11_fast_break,1_11_Substitution_EventType,41_51_PenaltyConceded_EventType,61_71_ThroughBall_AssistMethod,81_91_SetPiece_Situation,1_11_HitThePost_ShotOutcome,21_31_HeadedPass_AssistMethod,11_21_PenaltyConceded_EventType,21_31_HitThePost_ShotOutcome,71_81_SendingOff_EventType2,81_91_ThroughBall_AssistMethod,91_101_ThroughBall_AssistMethod,1_11_SetPiece_Situation,21_31_fast_break,51_61_HitThePost_ShotOutcome,81_91_fast_break,41_51_StraightRedCard_EventType,41_51_SendingOff_EventType2,71_81_StraightRedCard_EventType,91_101_SendingOff_EventType2,31_41_fast_break,61_71_PenaltyConceded_EventType,61_71_StraightRedCard_EventType,61_71_SendingOff_EventType2,81_91_StraightRedCard_EventType,81_91_SendingOff_EventType2,1_11_OwnGoal_EventType2,71_81_fast_break,11_21_Substitution_EventType,31_41_Substitution_EventType,71_81_FreeKick_Situation,81_91_PenaltyConceded_EventType,61_71_HitThePost_ShotOutcome,11_21_StraightRedCard_EventType,11_21_SendingOff_EventType2,51_61_SendingOff_EventType2,51_61_StraightRedCard_EventType,31_41_HitThePost_ShotOutcome,31_41_OwnGoal_EventType2,1_11_PenaltyConceded_EventType,91_101_StraightRedCard_EventType,21_31_SendingOff_EventType2,21_31_OwnGoal_EventType2,91_101_PenaltyConceded_EventType,21_31_StraightRedCard_EventType,31_41_StraightRedCard_EventType,31_41_SendingOff_EventType2,71_81_OwnGoal_EventType2,61_71_OwnGoal_EventType2,41_51_OwnGoal_EventType2,1_11_StraightRedCard_EventType,1_11_SendingOff_EventType2,91_101_OwnGoal_EventType2,51_61_OwnGoal_EventType2,81_91_SecondYellowCard_EventType,41_51_SecondYellowCard_EventType,71_81_SecondYellowCard_EventType,31_41_SecondYellowCard_EventType,51_61_SecondYellowCard_EventType,91_101_SecondYellowCard_EventType,61_71_SecondYellowCard_EventType,CLASS
ImZvZrG3/,2016,1,2,2.3,3.4,4,0,0,0,1,0,0,0,0,1,0,2,51,2,2,1,2,7,8,,3,3,,3,156,4,9,1,1,1,1,1,3,,,,1,3,306,7,4,1,9,2,,1,2,2,1,1,1,412,8,2,2,4,1,2,2,1,1,2,455,2,9,,4,,,1,,1,4,1,1,1,2,1,1,1,511,3,1,,9,3,3,2,,,,1,4,621,8,5,3,,2,2,,774,10,1,1,,2,,,2,4,1,1,2,,3,871,10,3,3,,,1,1,540,5,1,1,,2,,1,1,1,1,1,1,2,,1,3,,,,,,1,1,,,,1,1,1,,,1,1,,1,1,2,2,,,,,,,2,,2,,2,1,,,,,1,1,,,2,2,,2,,,,1,,,,,,,,,,1,,,2,,1,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0
j1m2BWuC/,2016,0,1,2,3.74,4.55,0,1,0,0,0,1,0,0,0,0,4,59,3,5,4,3,6,7,1,2,2,,2,217,8,8,3,1,3,,2,2,1,2,,2,1,316,7,1,,9,1,1,1,,3,4,,1,415,7,3,,4,1,4,5,2,2,3,538,3,9,,6,1,1,2,,,2,1,1,,3,1,1,,666,5,1,1,10,3,3,2,1,,,,2,754,9,5,2,1,1,1,,845,7,4,2,2,4,1,3,,9,,,1,,1,180,1,1,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,1,1,,1,1,,2,,1,1,,,,1,2,1,1,,,,,1,1,2,,1,,1,,1,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,2,1,1,1,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
lxDNQKNq/,2016,1,1,3.8,3.45,2.26,0,0,0,1,0,0,0,0,1,0,1,66,,1,1,1,6,9,,4,5,,1,209,4,8,2,1,2,2,2,2,,,,2,1,292,5,2,,10,2,,,1,2,2,,1,423,7,1,2,3,2,3,4,2,1,3,508,1,9,,3,,,3,,,4,2,1,1,1,3,1,,564,4,1,1,9,3,3,,1,,,1,2,642,8,7,2,1,2,4,1,733,7,1,5,,5,,3,2,3,,,2,,2,810,9,4,2,,,2,,875,7,3,3,1,3,,3,,3,1,1,,2,,,3,,,,,,,,2,,,1,,1,2,2,1,,,2,1,,2,2,2,,,2,3,3,,3,1,3,1,1,,1,,1,,1,,3,3,,1,,,,1,,,1,1,,,1,2,,,,,,,2,1,,1,,,,1,,1,,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
McDsB254/,2016,4,3,1.57,5,7,1,0,0,0,0,0,0,1,0,0,1,50,1,1,1,1,6,9,2,3,2,,3,142,5,8,2,1,2,1,2,2,1,,,1,2,289,6,2,,8,,1,2,,3,4,1,2,384,8,1,1,5,2,2,3,2,1,2,454,3,9,1,4,1,1,1,,1,1,1,1,1,3,,,,509,4,3,2,8,3,3,1,2,,1,2,,602,6,5,,1,6,7,,692,7,1,4,,5,2,3,1,7,1,1,1,,2,760,8,7,2,1,1,1,1,826,10,,,,1,,,,,,3,4,5,1,1,1,,,2,2,,1,1,,2,2,1,1,,,,2,,,2,1,3,4,,1,,,2,3,1,,3,2,3,2,2,,1,,1,,,,2,2,,,,,,5,,,,,,,1,,,,1,,1,,1,,,,,,,,,,,,,1,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ML73pIMS/,2016,2,0,2.42,3.46,3.52,0,0,0,0,1,0,0,0,0,1,4,51,2,4,2,4,7,6,2,2,2,,3,196,4,9,2,,2,,1,3,2,,,,4,340,2,4,1,6,,,4,,2,2,4,2,455,10,2,3,5,2,1,1,,,,527,2,8,,6,1,1,1,,,2,2,2,,4,1,,,648,4,2,1,9,2,2,,,,,1,2,816,9,6,2,1,1,2,,805,7,2,2,,2,1,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,2,2,,1,1,,,,,,,1,,1,2,,1,1,1,,,,2,1,,,,,,,,,,,1,2,,1,1,,,,1,,1,,,,,1,,,1,,,1,,,,,,,,,,,,,2,,1,,,1,1,1,,,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MLeoFEtm/,2016,2,1,1.43,5.45,9,0,1,0,0,0,1,0,0,0,0,,106,,2,2,2,7,8,2,3,3,,3,225,6,9,1,,2,1,1,3,,1,,1,2,317,5,3,,9,1,1,1,1,3,3,,2,435,6,2,2,6,2,3,4,,1,4,526,1,8,1,6,,,3,,1,3,,2,,2,3,2,,639,6,3,1,8,4,3,,3,1,1,2,1,693,7,3,1,1,3,3,,783,10,1,1,,1,1,,3,4,1,1,3,,1,869,6,6,1,,,2,,729,6,,2,,2,1,2,,,2,3,2,4,,,7,,,,,,,,,,,3,2,1,,,,1,,1,1,2,3,,1,1,1,,,,,6,3,6,1,4,3,,,1,,2,,,,,,,1,,1,,,,,1,1,1,2,,,,2,1,1,2,,,,,,,1,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MLeU1bSj/,2016,0,1,4.7,3.85,1.92,1,0,0,0,0,0,0,1,0,0,3,84,3,3,1,3,4,7,1,3,3,,3,201,5,8,2,1,3,1,2,2,1,1,,2,,305,4,1,,9,2,1,1,,2,3,,1,382,6,,3,4,3,4,4,3,,4,477,3,8,,5,,,3,,1,3,1,2,,4,,2,,554,6,2,1,8,5,2,1,1,,,2,3,619,8,4,1,1,2,2,,751,9,,2,1,2,,1,1,5,1,1,2,1,3,803,7,3,2,,,2,,868,9,1,1,,1,,1,,1,1,4,4,7,,,2,,1,,,,2,2,,,,4,,,,,2,1,,2,1,1,2,,1,,,,,2,,3,3,3,,3,2,,,,1,,,,,,,,,,,,,,,,1,1,1,,,,2,3,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
OpxGSfPs/,2016,3,1,4.2,3.54,2.17,0,0,1,0,0,0,1,0,0,0,2,55,2,3,2,2,6,8,1,3,3,,2,163,6,10,1,,2,,,3,,,1,1,4,264,6,4,3,7,3,1,3,,1,,2,1,357,8,1,2,7,2,2,3,,1,2,420,1,7,,6,,,4,,2,5,2,3,1,1,2,2,,505,5,,,10,4,4,,,,,,3,619,10,4,4,,,,,701,8,,2,,3,,2,3,5,,,2,1,2,832,9,4,2,,,4,,624,6,,1,,1,1,1,,,1,2,2,3,,,1,,1,,,1,1,1,1,1,1,1,2,1,,,,,,,1,,,,,,,1,2,2,,1,1,1,,1,,,,,,,,1,1,,1,,,,,,,1,1,,1,,1,,,1,1,1,,1,1,,,1,,,,,1,1,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1
Q9duZdnE/,2016,0,0,2.8,3.2,3.25,0,0,1,0,0,0,1,0,0,0,2,59,2,2,1,2,6,8,,4,4,,4,165,5,10,,,,,,4,,,,2,2,301,3,2,1,8,3,2,2,1,2,2,,,386,9,1,3,4,3,1,2,1,,1,440,3,8,,8,,,2,,2,3,2,2,1,2,1,1,,499,4,3,,7,2,3,1,3,,,3,2,590,9,4,2,2,1,1,1,704,8,2,2,2,2,1,2,2,7,,,2,,1,789,7,6,3,,,,1,863,10,,,,,,,,,,3,4,5,,,1,,,,,,1,1,,,,1,1,,1,1,3,3,,,2,1,1,,,,,,,1,,2,2,3,1,3,,2,,1,1,,,,,,1,,,,,,,,,,,,,,,,1,1,1,2,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
QkAb7K4T/,2016,1,3,2.12,4,4,1,0,0,0,0,0,0,1,0,0,2,51,2,2,,2,6,8,1,3,4,,4,132,5,9,1,1,1,,1,4,,1,,,2,209,5,2,,10,,,,,4,4,,2,350,9,1,2,6,2,2,3,1,,1,425,5,7,,5,,,3,,1,3,1,3,,2,,2,,466,4,2,2,8,2,5,,2,,,2,3,543,9,7,4,,3,3,1,631,8,,,1,2,,2,4,4,,,3,1,2,698,6,8,1,,,1,2,751,7,2,3,,3,,3,,2,1,2,2,3,,1,2,,1,,,,,,,1,1,1,1,,1,1,1,,,1,,1,1,,,,,,1,2,,2,2,4,2,4,,1,1,,1,,,,,,,,1,,1,,,,,1,,,1,,,,,,2,2,,,,,,,,1,2,,,,,,,,,,,,,,,1,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
rVdQ2vDp/,2016,0,1,2.67,3.4,3.12,1,0,0,0,0,0,0,1,0,0,3,95,2,4,1,3,7,7,1,2,2,,3,182,5,8,1,2,2,2,2,4,,,,,1,317,4,1,,9,,1,1,,4,3,,1,457,8,2,2,7,2,4,4,2,,2,551,3,9,2,6,,,1,,,2,2,1,1,2,,,2,616,6,3,,8,2,3,1,1,1,,2,3,700,9,7,3,1,1,2,,812,7,2,4,1,4,1,3,,5,1,1,,,1,898,8,9,3,,,,3,270,3,,,,,,,,,,1,2,,,,4,,1,1,1,,,,2,,,1,1,,,,1,3,,2,1,,1,1,1,,,1,1,2,,2,1,2,1,2,1,,,,2,1,,,,,,,,,,,,,,1,,,1,,1,,,3,1,,1,1,1,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
SlgHZ0PM/,2016,1,2,3.05,3.38,2.66,0,1,0,0,0,1,0,0,0,0,3,76,1,4,3,3,4,7,4,1,1,,4,198,6,9,1,1,1,1,1,5,,,,,,303,4,,,10,1,,,,3,2,,,522,6,1,2,5,2,3,4,3,1,4,626,2,7,,3,2,2,3,,2,3,,3,,2,1,2,,735,5,2,1,9,2,2,,1,,1,1,2,807,7,4,2,,3,4,,709,6,3,1,2,2,,2,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,1,1,3,1,1,3,,1,,,1,,,2,2,2,3,,1,,,1,,1,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,1,,,,,1,,,,,,,,,,,1,2,1,,1,,,,,1,,,,,,,,,,2,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
WAuOQYgf/,2016,1,1,2.6,3.3,3.25,0,0,1,0,0,0,1,0,0,0,1,68,,1,1,1,5,9,2,4,3,,4,182,5,7,3,3,3,2,3,3,1,,,,1,306,5,1,1,9,2,,1,,3,3,1,,465,9,2,1,4,2,1,1,,,1,568,3,9,,5,1,1,1,,1,1,,1,,2,3,1,,643,5,1,,10,4,3,1,1,,1,,2,698,8,4,2,,2,3,,757,8,1,2,,2,1,2,3,4,1,1,2,,3,836,9,5,3,,,2,,887,6,,6,,6,,4,,3,4,2,1,5,,3,2,,,,,,,,1,3,3,1,1,,,,,,1,2,2,1,2,,1,,,1,1,,,1,1,1,1,1,,,,,,1,,,,,,,,,1,,,1,1,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
WzViSI0p/,2016,1,1,2.51,3.41,3.25,0,0,0,0,1,0,0,0,0,1,2,83,2,3,2,3,7,7,1,3,2,,3,198,6,7,3,3,3,1,3,3,2,,,,2,324,5,3,2,9,1,,1,,2,1,1,1,399,9,1,2,6,2,2,3,1,,1,536,2,7,2,5,,,5,,2,5,,3,,,1,1,,639,5,3,,8,2,3,,3,,,2,1,761,8,6,1,1,3,3,,851,9,,1,,1,1,1,3,4,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,1,,1,1,1,,,1,1,4,,,2,3,,2,2,,2,,2,,,,1,,,,,,,,,,,,,1,,1,1,1,1,,,,1,,,,,,,,1,,,,2,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
YaFjmKxA/,2016,5,0,1.46,5.1,9.1,0,0,0,0,1,0,0,0,0,1,2,64,,2,1,,6,10,,4,4,,1,135,5,7,2,3,3,,3,1,,2,1,3,3,212,6,4,,8,2,1,2,2,2,2,1,2,315,9,,3,7,3,2,3,1,,1,375,3,9,,7,1,1,2,,,2,,1,,3,1,2,,452,6,2,2,9,4,4,,1,,,1,2,500,9,6,2,1,1,2,,549,9,,1,,1,,1,3,3,,,3,1,,617,9,8,1,,,3,2,731,9,1,1,,1,,1,,,,2,3,6,,1,3,,1,,,,,,,1,1,1,2,,,,,,,1,,1,1,,,,,,1,1,,1,1,2,1,1,1,1,,,,,,2,2,,,,,,1,,,2,2,,1,,,,,,2,2,,,1,,,,,,1,,1,,,1,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0jTzOWwD/,2016,4,1,1.39,5.5,12,0,0,1,0,0,0,1,0,0,0,,59,,1,1,1,6,9,1,4,3,,3,144,6,8,2,2,2,1,2,2,1,,,,3,229,6,4,1,8,1,1,2,2,1,2,1,1,314,8,,2,6,3,4,4,2,1,2,422,2,7,,7,,,5,,1,5,2,3,,2,1,2,,474,6,5,1,7,1,1,,5,,1,3,2,574,6,3,2,,5,5,1,680,9,,1,,1,,1,3,7,1,1,3,,2,751,9,6,3,,,1,1,828,5,,5,2,5,,5,,3,3,1,2,6,,2,2,,,1,1,,2,2,,1,1,1,2,1,2,2,3,3,,1,1,4,4,,,,,1,1,,,2,,3,,1,1,1,,,,1,,3,3,,,,,,3,,,1,1,,,,,,,,,2,1,1,,,,,,,1,,2,,,,,,,,,1,,,,,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
40eqYG1K/,2016,1,0,1.58,4.35,8.2,0,0,1,0,0,0,1,0,0,0,1,88,,1,,,5,10,1,4,4,,3,195,7,7,3,2,4,4,3,3,,,,,2,291,6,2,1,10,1,,,1,2,2,,,409,9,1,3,4,4,1,1,1,,1,505,2,6,,6,,,3,,2,5,2,4,,1,2,1,1,627,5,3,,7,2,2,1,2,,1,3,2,707,7,5,2,1,3,3,1,755,9,,1,,1,,1,3,4,,,4,2,1,820,8,5,1,1,1,2,1,629,4,,3,1,3,,3,,,2,2,2,3,,3,3,,,,,,1,1,1,,,1,,2,,,1,2,,,2,2,3,,1,,,,1,1,,2,1,4,,2,2,,,,1,,,,,,1,,2,,2,,,,,,,1,,,,,,,1,2,,1,,,,,,,2,1,,,,,1,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6D7SPvwj/,2016,3,0,2,3.58,4.45,0,0,0,1,0,0,0,0,1,0,,92,,,,,5,10,,5,5,,3,180,6,7,2,1,4,4,3,3,,,,,1,281,5,1,1,10,,,,,4,4,,,333,10,1,3,5,3,,,,,,382,2,7,,4,1,1,3,,1,3,,3,1,2,1,3,,484,5,2,,8,3,3,2,2,1,,2,3,610,10,3,2,1,1,1,,698,7,,3,2,3,,3,3,5,,,3,,3,774,9,6,3,,,2,,847,8,,2,,2,,2,,,2,4,4,4,,2,5,,,,,,1,1,,1,1,,,,,,1,2,,,2,,,,,,,1,,2,,1,1,1,,1,,,,,,,1,,,,2,,,,1,,,,,,,1,,,,,1,1,,1,1,1,,,1,,,,1,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ANZzzP0c/,2016,0,1,5.6,3.86,1.9,0,0,0,1,0,0,0,0,1,0,,30,,,,,5,10,,5,5,,3,120,4,8,2,1,2,1,2,3,1,,,2,2,207,4,2,2,8,,,2,,4,4,2,,299,9,1,2,3,2,3,4,3,,1,420,1,7,,3,2,2,3,,3,3,2,3,1,2,1,,,541,5,1,1,9,3,3,1,1,,,1,1,635,7,3,2,1,4,4,,738,6,1,3,,4,,4,1,3,,,1,,2,793,9,8,2,1,1,1,1,858,9,1,1,,1,1,1,,,1,3,3,4,,,1,,,,,,,,,1,1,1,,1,1,1,1,,,2,1,2,3,,,1,1,1,4,3,,3,,3,3,1,,1,,,,,,,,,,,,,2,,,1,1,,,,,,,,,3,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0
